"anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0
0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0,1
0,0.666666666666667,0,0,0.333333333333333,0,0,1
0,1,0,0,0,0,0,1
0.5,0.5,0,0,0.5,0,0,1
0,0,0,0,0,0,0,0
0,1,0,0,0.5,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0.428571428571429,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143,0.428571428571429,0.142857142857143,0.285714285714286
0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.5,0,0.333333333333333,0.666666666666667
0,0,0,0,0,0,0,0
0.333333333333333,0.333333333333333,0,0.833333333333333,0.333333333333333,0.333333333333333,0.5,0.333333333333333
0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,0,1
1,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0.5,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0.5,0.5,0,0.5,0,0.5,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0
1,0.5,0.5,1,0.5,1,0.5,0.5
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0.5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
1,1,0,1,0,0,1,0
0.5,0.5,0.25,0.25,0,0.5,0.25,0.25
0,1,0,0,0,0,0,0
0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
1,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0.5,0.25,0.75,0.5,0,1,0.25,0
0,0,0,0,0,0,0,0
0.75,0.125,0.25,0.875,0.125,0.5,0.25,0.375
0,0,0,1,0,1,0,0
0,1,0,0.666666666666667,0,0.666666666666667,0.333333333333333,1
0,1,0,1,0,0,0,1
0,0,0,0,0,0,0,0
0,0.5,0.5,0.5,0.5,0,0.5,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0.5
0.5,0.5,0.5,0.75,0.5,0.25,0.25,0.75
0,0,0,0,0,0,0,0
0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0,0.5,0,0.5,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0.5,0,0,0.5,0,0,0.5
0,1,0,0,0,0,0,0
0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0.666666666666667,0,0,1,0,0.333333333333333,0.333333333333333
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
0,0,0,0,0,0.25,0,0
0,0,0,0.333333333333333,0,0.666666666666667,0,0
0,1,0,0,0.5,0,0.5,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0.5,0.5,0,0.5,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,0.5,0.5
0.5,0.166666666666667,0.25,0.583333333333333,0.0833333333333333,0.666666666666667,0.0833333333333333,0.166666666666667
0.125,0.5,0.125,0.125,0.375,0.125,0.375,0.5
0.2,0.8,0.4,0.2,0.6,0.2,0.4,0.6
0,0,0,0,0,0,0,0
0.333333333333333,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0,0.111111111111111,0.666666666666667
0.25,0.25,0.25,0.75,0.5,0.25,0,0.25
0,0.5,0,0,0.5,0,0.5,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0.4,0.6,0.4,0.2,0.6,0,0.6,0.8
1,0.5,1,1,1,0.5,1,1
0.5,0.5,0,0.5,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0.25,0,0.5,0,0,0,0.25
0,1,0,0,1,0,1,0
0,0,0,0,1,0,0,0
0,1,1,0,1,0,0,1
0,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667
0.5,0.5,0,0.5,0.5,0,0.5,0.5
0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.5
0.5,1,0,0,1,0,0.5,0.5
1,0,1,1,0,1,0,0
0,1,0,0,1,1,1,1
0,1,0,0,0,1,0,0
0,0,0,0.5,0,0,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0,0.5,0,1,0.5
0,0,0,0,0.5,0.5,0,0.5
0,0,0,0,0.666666666666667,0,0.333333333333333,0.666666666666667
0,0,0,0,0.666666666666667,0,0.333333333333333,0.333333333333333
0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1
0,0,0,0,0,0,0,0
0,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,1
0,0.5,0,0.5,0.5,0.5,0.5,1
0,0,0,0,0,0,0,0
0.5,0.5,0.5,0,0.5,0,0,0.5
0,0,0,0,0,0,0,0
0.5,0.5,0,0,0.5,0,0.5,0.5
0.25,0.75,0.25,0.5,0,0.5,0.25,0.75
0,0,0,0,0,0,0,0.5
0,0,0,1,0,0,0,1
0,0.5,0,0,0.5,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667
0,0,0,0,0,0,0,0
0,0.5,0.5,0,0.5,0.5,0,1
0.5,0.5,0.5,0.5,0.5,1,1,0
0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0.25,1,0,0.5,1,0.5,0.25,0.5
0,0.4,0,0.2,1,0.2,0,0.4
0,0,0,0,0,1,0,0
1,1,0.5,1,1,0.5,1,1
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
0,0.5,0,1,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
1,0.5,0,0.5,0,0,0,0
0,1,0,0,0,0,0,0
0.75,0,0.5,0.5,0,0.5,0.25,0
0,0.666666666666667,0,0,0.666666666666667,0,0,0.333333333333333
0.25,0.25,0,0,0.5,0,0.25,0.25
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1
0.375,0.625,0.125,0.125,0.625,0.375,0.5,0.5
0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0
0,0.333333333333333,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.333333333333333
0,1,0,0,0,0,0,0
0,0,0,0.333333333333333,0,0,0,0.666666666666667
0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0
1,1,1,1,1,1,1,1
0.5,0.5,0.5,1,0,0.5,0,0
0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0.333333333333333
1,0.5,0.5,0.5,0,0,0,0
0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,1
0.181818181818182,0.909090909090909,0.181818181818182,0.181818181818182,0.818181818181818,0.545454545454545,0.363636363636364,0.636363636363636
0.5,0.5,0,0.5,0.5,0.5,0.5,1
0.25,0.75,0.25,0.25,0.5,0.25,0.5,0.25
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0.5,0,0.5,0,0.5,0,0.5
0,0.75,0.5,0.5,0.25,0.5,0,0
1,1,0,1,0,1,0,0
0.5,0,0,0.5,0,0.5,0,0
0,0.5,0.5,0.5,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0.666666666666667
0,0.5,0,0,0,0,0,0.25
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,1,0,1,0,0
1,1,1,1,0,1,0,0
0.5,0,0.5,1,0,0.5,0,0
0,0,0,0,0.5,0,0,0.5
0,1,0,0,1,0,1,1
0,1,0,0.5,0.5,0,0.5,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0.5,0,0.75,0,0,0.5,0.5
0.75,0.25,0.5,0.5,0,0.5,0.25,0.25
1,1,0.5,1,0.5,0,0.5,0.5
0.166666666666667,1,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
0,0.333333333333333,0,0.166666666666667,0.666666666666667,0,0.333333333333333,0.666666666666667
0,1,0,0,0.5,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0.333333333333333,1,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333
0,0,0,0,0,0,0,0
1,1,1,0,1,0,1,1
0.5,0,0.5,0,0.5,0,0,0.5
0.25,1,0,0.25,0.75,0.25,0.75,0.5
0,1,0.5,0.5,0.5,0.5,0.5,1
1,0,0,0,0,0,0,0
0,0.5,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,1,0,0,0.5,0,0,1
0,0.5,0,0.5,0.5,0.5,0,0
0,0.571428571428571,0,0,0.714285714285714,0,0.285714285714286,1
0.5,0.5,0.25,0.25,0.75,0,0.25,0.75
0,0,0,0,0,0,0.5,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0,0.333333333333333,0,0.166666666666667,0.333333333333333
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1
1,1,1,1,0,1,0,0
0.5,0,0.5,1,0,0.5,0,0
0.333333333333333,0,0,1,0,0,0,0.333333333333333
0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1
1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0.5,0.5,0.5,0,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1
0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0
0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0.666666666666667
0,1,0,0,1,0,0,1
0,0.666666666666667,0.666666666666667,0.666666666666667,1,0.333333333333333,0.333333333333333,1
0,0,0,0,0,0,0,1
0,0.428571428571429,0,0.285714285714286,0.428571428571429,0,0,0.428571428571429
0,1,0,0,0.333333333333333,0,0.333333333333333,0.666666666666667
0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0
0.333333333333333,0.333333333333333,0,0,1,0,0.333333333333333,1
1,1,1,1,1,1,1,1
0,0.75,0,0,0.75,0,0.25,0.5
0,0.5,0,0.166666666666667,0.5,0,0.166666666666667,0.333333333333333
0.5,0,0.5,1,0,0,0.5,0
0,1,0,0.5,0.5,0.5,0.5,0
0,0.5,0,0,0.5,0,0,0.5
0,0.666666666666667,0,0,0.666666666666667,0,0,0.333333333333333
0.238095238095238,0.523809523809524,0.238095238095238,0.238095238095238,0.666666666666667,0.238095238095238,0.238095238095238,0.619047619047619
0,0.285714285714286,0,0,0.285714285714286,0,0,0
0.235294117647059,0.470588235294118,0.235294117647059,0.411764705882353,0.647058823529412,0.529411764705882,0.176470588235294,0.764705882352941
0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,0,0.5
0.4,0.4,0.4,0.4,0.4,0.6,0.2,0.6
0.5,0,0.5,0.5,0,0.5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0.5,1,0.5,0.5,0.5,0.5,0.5
1,1,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0.666666666666667
0,0,0,0,0,0,0,0
0,0.25,0.25,0,0.25,0.5,0,0
1,0.25,0.75,0.25,0.25,0.25,0,0.25
0,0,0,0,0,0,0,0
0.5,0,0.5,0,0,0,0.5,0
0.5,0,0,0.5,1,0.5,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0
1,1,0,0,0,0,0,1
0,0,0,1,0,1,0,1
0.25,0,0.25,0.25,0.25,0.5,0,0.25
0,0,1,0,0,0,0,0
0,0,0.5,0,0,0,0.5,0
0,0,0,0,0,0,0,0
0.5,0,1,0.5,0,0.5,0.5,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0
0.5,0,0.5,0.5,0,1,0,0
0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0
0.5,0.5,0,1,0,0,0,0
0.5,0,0.25,0.75,0,0.5,0.25,0
1,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0
0,0,0,0,0,0,0,0.5
1,0.666666666666667,0.666666666666667,1,0.333333333333333,1,0.666666666666667,0.333333333333333
0,1,0,0,0,0,0,0
0.8,0.2,0,1,0,0.2,0,0.4
0.666666666666667,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0
0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.333333333333333,0,0,0.333333333333333,0,0,0.666666666666667
0,1,0,0,1,0,0,1
0,0,0,0,0.5,0,0,0.5
0,0.25,0,0,0.25,0,0,0.25
0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333
0,1,0,1,0,1,0,0
0,0.5,0,0,0.5,0,1,1
0.8,1,0.6,0.8,0.6,0.4,0.6,0.6
0,0,0,0,0,1,0,1
1,0,0,1,0,0,0,0
0,0.5,0.5,0.5,0.5,0,0,0
0,1,0,0,0.5,0,0,0.5
0.166666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.5,0.166666666666667,0.333333333333333
0,1,0,0.5,0,0.5,0,0.5
0.4,0.2,0.4,0.2,0,0.4,0.2,0.4
1,0.5,1,0.5,0,1,0.5,0.5
0.25,0.5,0.25,0.5,0.25,0.5,1,0.75
0,0.333333333333333,0,0,0.333333333333333,0,0,0
0.4375,0.75,0.1875,0.75,0.25,0.1875,0.375,0.5625
0.181818181818182,0.636363636363636,0.181818181818182,0.181818181818182,0.363636363636364,0.0909090909090909,0.272727272727273,0.454545454545455
0.8,0.8,0.6,0.4,0.8,0.4,0.8,0.8
0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,1
0,0,1,0,0,0,0,0
0.25,0.5,0.25,0,0.5,0,0.25,0.5
0.5,0,0.75,0.25,0.25,0.25,0.25,0.5
0,0,0,0,0,0,1,0
0.333333333333333,0.666666666666667,0.111111111111111,0.222222222222222,0.666666666666667,0.333333333333333,0.222222222222222,0.555555555555556
0,0,0,0,0,0,0,0
0.4,0.4,0.4,0.8,0.4,0.8,0.2,0.4
0.666666666666667,0.333333333333333,0,0.666666666666667,0.333333333333333,0.666666666666667,0,1
0,0,0,0,0,0,0,0
0.2,0.2,0.2,0.8,0.2,1,0.2,0.6
1,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0
1,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0.25,0,0.5,0,0,0.5,0,0.25
1,0,1,0,0,0,1,0
0,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,1
0.5,0,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,0,0.5
1,0,1,0.5,0,0.5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0.5,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0.5,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,0
0,0,0,0,0,0,0,0
0.357142857142857,0.285714285714286,0.357142857142857,0.5,0.285714285714286,0.428571428571429,0.428571428571429,0.357142857142857
0,0,0,0,0,0,0,0
0.5,0.75,0.5,1,0.25,0.25,0,0.75
0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0.25,0.5,0.25,0.75,0,0.75,0,0.5
0,0,0,0.5,0,0,0,0
0,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0.75,0.5,0.5,0.75,0.5,0.25,0.5,0.5
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0
0.5,1,1,0,0,0.5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0.5,1,1,0.5,1,0.5,1
0.25,0.75,0,0.25,0.25,0.25,0,0
0,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333
0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0.5,0,0.5,0.5,0.5,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.5,0
0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0
0,0,0,0,1,1,0,1
0,0,0,0,0.166666666666667,0,0,0.333333333333333
0,0.25,0,0.25,0.5,0.25,0.5,0.25
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0,1,0,0,0.5,0,0
0,1,0,0,1,0,0,1
0,0.25,0,0.25,0.25,0,0,0.25
0,1,0,0,1,0,0,1
0.5,0.5,0.5,0,1,0,0.5,1
0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,1
0,0.5,0,0,0.5,0,0,1
0,1,0,1,0,0,0,0
0.333333333333333,0,0.333333333333333,0,0,0,0,0.333333333333333
0,1,0,0,1,0,0,0
0.5,0,0.5,0.5,0,0.5,0,0
1,0,0.5,1,0,1,1,0
1,1,1,1,1,1,1,1
0.5,0.5,0.5,0.5,0,1,0,0
0,0,0,0,0,0,0,0
0.5,0,0.5,0,0,0,0,0
0.5,0,0.5,0.75,0,0.5,0.25,0.25
0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
0,0,0,0,0,0,0,0
0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,0,1
1,1,1,0,1,0,0,1
0,1,0,0,0.5,0,0,0.5
1,0,1,0,0,0,0,0
0,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0.333333333333333,1
0.2,0.8,0.2,1,0.4,0.2,0.2,0.8
0,1,0,0,0.25,0,0.25,0.25
0,1,0,1,1,1,0,1
0,0,0,0,0,0,0.5,1
0,0.5,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.5
0,0,0,0,0,0,0,0
0.25,0.75,0.25,0.5,0.5,0.5,0.5,1
0.5,0.5,0.5,1,0.5,0.5,0,0.5
1,1,1,1,0.5,1,1,0.5
0.666666666666667,0.666666666666667,0,0.333333333333333,0,0.666666666666667,0,0.333333333333333
1,0,0.5,0.5,0,0,0,0
0.666666666666667,0,0.333333333333333,0.666666666666667,0,0.666666666666667,0,0
1,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.714285714285714,0.285714285714286,0.142857142857143,0.285714285714286,0,0.428571428571429,0.142857142857143,0.285714285714286
1,0,0.5,1,0,1,0.5,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0,0.5,0,0.5,1
1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1
0.25,0.25,0.25,0,0,0.5,0.5,0.25
0,1,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,1
0,0,0,0,0,0,0,0
1,0,0.666666666666667,1,0,1,0,0.333333333333333
0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1
0,0,0,0,0.5,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.333333333333333,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0,0
0,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.333333333333333,1
0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0
0.5,0.75,0.25,0,0.5,0,0.5,0.75
1,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
0.5,0.5,0.5,0.5,1,0.5,0.5,1
0.333333333333333,0.19047619047619,0.380952380952381,0.619047619047619,0.142857142857143,0.476190476190476,0.142857142857143,0.0952380952380952
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0
0.375,0.625,0.25,0.125,0.625,0.25,0.5,0.625
0,0,0,0,0,0,0,0
1,0,0.333333333333333,0,0,0.333333333333333,0,0
0,0,0,0,0,0,0,1
1,0,1,1,0,1,0,0
0.714285714285714,0.428571428571429,0.142857142857143,0.714285714285714,0.285714285714286,0.428571428571429,0.285714285714286,0.285714285714286
0,1,0,0,1,0,1,1
0.25,0.5,0.25,0,0.75,0,0.25,0.75
0.333333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.666666666666667
0,0.75,0,0.25,0.5,0,0,1
0.666666666666667,0.666666666666667,0.333333333333333,0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.333333333333333,0,0.666666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0.5,0.25,0,0.75
0.5,1,0,0,0.5,0.5,0,0
0,0,0,0,0,0,0,0.5
0,0.5,0,0.5,0,0.5,0,0
0,1,0,0.5,0,0,0,0.5
0,1,0,0,0,0,0,0
0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0,1,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333
0,0.333333333333333,0.333333333333333,0,0,1,0,0
0,0,0.5,0,0,0.5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0,1,0.5,0.5,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0
0,0,0,0,1,0,0,1
0.4,0.6,0.4,0.4,0.4,0.2,0.2,0.2
0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.333333333333333,0.666666666666667,0.222222222222222,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.333333333333333
0,0.5,0,0,0.5,0,0,0
0,0.5,0,0,0,0,0,0.5
0,1,0,0.5,0.5,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0.5,0.5,0,0.5,1,0
0.5,0.5,0,0.5,0,0,0,1
1,0,1,0,0,0,0,0
1,0.5,0,1,0.5,0,0,0.5
0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,1
0,0,0,0,0.5,0,0,0
0,1,0,1,1,0,0,1
0,0,0,0,0,0,0,0
0,0.666666666666667,0,0,0.333333333333333,0,0,0.333333333333333
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,1,0,1,0,1,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,1,0,1,1
0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.5,0,0,0,0,1
0,0.5,0,0.5,0,0,0,0
0,1,0,0,1,0,0,1
0,1,0,0,1,0,1,0.5
0,0,0,0,0,0,0,0
0,1,0.5,0,0.5,0,0,0.5
0.666666666666667,0,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
